attack_score,attack_score_gain_from_initial,best_folder,budget,budget_admissible,elapsed_seconds,foldover_fraction_det_below_0,initial_attack_score,input_damage_penalty,input_l2,input_psnr,input_ssim,iter,jacobian_det_mean,jacobian_det_min,low_det_fraction_below_0p2,max_disp_px,mean_disp_px,normalized_output_l2,objective,objective_scale_used,output_disruption,output_l2,output_psnr,output_ssim,p95_disp_px,path_flow,path_perturbed,path_perturbed_edited,prompt,prompt_slug,start,target_input_ssim
0.25251600749292835,0.15883248572598369,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_00/best,strong,True,105.92980814166367,0.0,0.09368352176694467,0.0,0.020072697051182416,33.947885399526754,0.9280715584754944,150,1.0,0.863330066204071,0.0,4.25969123840332,0.6284676790237427,0.1385276675919579,vae_conditioning,0.012941881695406724,0.25251600749292835,0.03463191689798947,29.210469386348855,0.8860116600990295,3.0429494380950928,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,0,0.9
0.24380082834087483,0.1474424484056303,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/strong/start_01/best,strong,True,106.86935588903725,0.0,0.09635837993524451,0.0,0.02264365224166982,32.9010704715125,0.9235523343086243,150,1.0,0.8734627366065979,0.0,4.398487091064453,0.5510384440422058,0.12673802125774494,vae_conditioning,0.013351167757666238,0.24380082834087483,0.031684505314436236,29.983061381245236,0.8829371929168701,2.736956834793091,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/strong/start_01/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/strong/start_01/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/strong/start_01/checkpoints/iter_150/perturbed_edited.png,add a small beard,add_a_small_beard,1,0.9
0.24134381902300536,0.14367672691628233,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_01/best,strong,True,104.33048713952303,0.0,0.09766709210672303,0.0,0.02264365224166982,32.9010704715125,0.9235523343086243,150,1.0,0.8734627366065979,0.0,4.398487091064453,0.5510384440422058,0.13005449664675414,vae_conditioning,0.013351167757666238,0.24134381902300536,0.032513624161688535,29.758692375258335,0.8887106776237488,2.736956834793091,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_01/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_01/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_01/checkpoints/iter_150/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.2369557310838485,0.14059735114860397,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/strong/start_01/best,strong,True,125.16773491539061,0.0,0.09635837993524451,0.0,0.020873391130697357,33.60813977795304,0.9326111674308777,150,0.9999999403953552,0.8610242009162903,0.0,4.470330238342285,0.5432866811752319,0.1271888305444503,unet_prediction,1005.3331119853827,0.2369557310838485,0.03179720763611257,29.95222034337736,0.8902330994606018,2.4389891624450684,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/strong/start_01/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/strong/start_01/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/strong/start_01/checkpoints/iter_150/perturbed_edited.png,add a small beard,add_a_small_beard,1,0.9
0.23024061465306003,0.15296103324592636,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/best,strong,True,148.13897819258273,0.0,0.07727958140713367,0.0,0.0264419328485964,31.554136040612274,0.9027668833732605,100,1.0,0.7859485149383545,0.0,5.826605796813965,0.8978704214096069,0.12697437548680027,edit_direction,3258464.3809232125,0.23024061465306003,0.03174359387170007,29.9668781172874,0.8967337608337402,4.078004360198975,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_100/perturbed_edited.png,add black sunglasses,add_black_sunglasses,1,0.9
0.2251416729788666,0.13145815121192195,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/strong/start_00/best,strong,True,125.84453553892672,0.0,0.09368352176694467,1.9073486328125e-06,0.023289193875864575,32.656910874495495,0.9375854134559631,150,1.0,0.9231360554695129,0.0,6.000000953674316,0.6064953804016113,0.12650075424717716,unet_prediction,1054.0732281269993,0.22514358032749943,0.03162518856179429,29.999337527482908,0.9013571739196777,3.505263090133667,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/strong/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/strong/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/strong/start_00/checkpoints/iter_150/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,0,0.9
0.2175789819587503,0.12509675557634503,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/strong/start_00/best,strong,True,104.40593505650759,0.0,0.09248222638240527,0.0,0.019535191704445763,34.18364645123652,0.930260181427002,150,1.0,0.8779197931289673,0.0,4.896228313446045,0.5685629844665527,0.10983267887723787,vae_conditioning,0.012939870226123978,0.2175789819587503,0.027458169719309467,31.226568298500826,0.8922536969184875,2.72369647026062,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/strong/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed_edited.png,add a small beard,add_a_small_beard,0,0.9
0.21499555761632572,0.11295077410468976,phase1/outputs/phase1a_screening/add_headphones/vae_conditioning/strong/start_01/best,strong,True,106.90448791719973,0.0,0.10204478351163596,0.0,0.02264365224166982,32.9010704715125,0.9235523343086243,150,1.0,0.8734627366065979,0.0,4.398487091064453,0.5510384440422058,0.12238215858754763,vae_conditioning,0.013351167757666238,0.21499555761632572,0.030595539646886907,30.28683764549094,0.9073866009712219,2.736956834793091,phase1/outputs/phase1a_screening/add_headphones/vae_conditioning/strong/start_01/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_headphones/vae_conditioning/strong/start_01/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_headphones/vae_conditioning/strong/start_01/checkpoints/iter_150/perturbed_edited.png,add headphones,add_headphones,1,0.9
0.21172895841074774,0.11806982579431957,phase1/outputs/phase1a_screening/add_a_small_earring/vae_conditioning/strong/start_01/best,strong,True,106.5957215372473,0.0,0.09365913261642816,0.0,0.02264365224166982,32.9010704715125,0.9235523343086243,150,1.0,0.8734627366065979,0.0,4.398487091064453,0.5510384440422058,0.11025443486643623,vae_conditioning,0.013351167757666238,0.21172895841074774,0.027563608716609057,31.193278476136452,0.8985254764556885,2.736956834793091,phase1/outputs/phase1a_screening/add_a_small_earring/vae_conditioning/strong/start_01/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_a_small_earring/vae_conditioning/strong/start_01/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_earring/vae_conditioning/strong/start_01/checkpoints/iter_150/perturbed_edited.png,add a small earring,add_a_small_earring,1,0.9
0.21153673219180008,0.12150732457985486,phase1/outputs/phase1a_screening/add_round_glasses/vae_conditioning/strong/start_01/best,strong,True,106.4036934711039,0.0,0.09002940761194522,0.0,0.02264365224166982,32.9010704715125,0.9235523343086243,150,1.0,0.8734627366065979,0.0,4.398487091064453,0.5510384440422058,0.11417177009081741,vae_conditioning,0.013351167757666238,0.21153673219180008,0.028542942522704354,30.89002514054519,0.9026350378990173,2.736956834793091,phase1/outputs/phase1a_screening/add_round_glasses/vae_conditioning/strong/start_01/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_round_glasses/vae_conditioning/strong/start_01/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_round_glasses/vae_conditioning/strong/start_01/checkpoints/iter_150/perturbed_edited.png,add round glasses,add_round_glasses,1,0.9
0.2101455644790911,0.13286598307195743,phase1/outputs/phase1a_screening/add_black_sunglasses/vae_conditioning/strong/start_01/best,strong,True,106.85218372754753,0.0,0.07727958140713367,0.0,0.02264365224166982,32.9010704715125,0.9235523343086243,150,1.0,0.8734627366065979,0.0,4.398487091064453,0.5510384440422058,0.11864152709887262,vae_conditioning,0.013351167757666238,0.2101455644790911,0.029660381774718154,30.55646526467846,0.9084959626197815,2.736956834793091,phase1/outputs/phase1a_screening/add_black_sunglasses/vae_conditioning/strong/start_01/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/vae_conditioning/strong/start_01/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/vae_conditioning/strong/start_01/checkpoints/iter_150/perturbed_edited.png,add black sunglasses,add_black_sunglasses,1,0.9
0.20999200521264733,0.11614683834119353,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/medium/start_00/best,medium,True,126.57069562748075,0.0,0.09384516687145379,0.0,0.019122300816155766,34.36919708257538,0.9410936236381531,150,1.0,0.9148656725883484,0.0,3.3076391220092773,0.412521094083786,0.11341310916696253,unet_prediction,1232.6339881737963,0.20999200521264733,0.02835327729174063,30.947934694887604,0.9034211039543152,1.8515201807022095,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/medium/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/medium/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/medium/start_00/checkpoints/iter_150/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,0,0.94
0.20924676344715298,0.11157967134042995,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/edit_direction/strong/start_01/best,strong,True,81.28832983225584,0.0,0.09766709210672303,0.0,0.017773871167624754,35.004359442050195,0.9388284683227539,100,1.0,0.8918396234512329,0.0,2.4346845149993896,0.4504711627960205,0.11352224037967862,edit_direction,1949891.5078576035,0.20924676344715298,0.028380560094919655,30.93958075844991,0.9042754769325256,1.882314920425415,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/edit_direction/strong/start_01/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/edit_direction/strong/start_01/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/edit_direction/strong/start_01/checkpoints/iter_100/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.20913331564036458,0.116701180241437,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_00/best,medium,True,126.93032375536859,0.0,0.09243213539892758,0.0,0.018343664261158188,34.730278139461944,0.9470900893211365,150,1.0,0.8300594091415405,0.0,3.5461995601654053,0.3337496221065521,0.11173723991480916,unet_prediction,1221.4897509205173,0.20913331564036458,0.02793430997870229,31.077241038532502,0.9026039242744446,1.8009532690048218,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_00/checkpoints/iter_150/perturbed_edited.png,add a small beard,add_a_small_beard,0,0.94
0.2082132174276914,0.12181097797628984,phase1/outputs/phase1a_screening/add_round_glasses/vae_conditioning/strong/start_00/best,strong,True,106.60632367245853,0.0,0.08640223945140155,0.0,0.020072697051182416,33.947885399526754,0.9280715584754944,150,1.0,0.863330066204071,0.0,4.25969123840332,0.6284676790237427,0.1069490386747922,vae_conditioning,0.012941881695406724,0.2082132174276914,0.02673725966869805,31.457662122295066,0.8987358212471008,3.0429494380950928,phase1/outputs/phase1a_screening/add_round_glasses/vae_conditioning/strong/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_round_glasses/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_round_glasses/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed_edited.png,add round glasses,add_round_glasses,0,0.9
0.2071940911244006,0.1261149987141546,phase1/outputs/phase1a_screening/add_headphones/vae_conditioning/strong/start_00/best,strong,True,106.40383497998118,0.0,0.08107909241024601,0.0,0.019535191704445763,34.18364645123652,0.930260181427002,150,1.0,0.8779197931289673,0.0,4.896228313446045,0.5685629844665527,0.1122815025280566,vae_conditioning,0.012939870226123978,0.2071940911244006,0.02807037563201415,31.035035513738404,0.905087411403656,2.72369647026062,phase1/outputs/phase1a_screening/add_headphones/vae_conditioning/strong/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_headphones/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_headphones/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed_edited.png,add headphones,add_headphones,0,0.9
0.19846786005907252,0.10080076795234949,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/strong/start_01/best,strong,True,126.62726806104183,0.0,0.09766709210672303,0.0,0.016628649121499365,35.58286061141025,0.9423810839653015,100,0.9999999403953552,0.8311673998832703,0.0,3.7241899967193604,0.4083993434906006,0.10423500283174707,unet_prediction,1002.0174050321423,0.19846786005907252,0.026058750707936767,31.680928175887473,0.9057671427726746,2.135751247406006,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/strong/start_01/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/strong/start_01/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/unet_prediction/strong/start_01/checkpoints/iter_100/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.19785913748498601,0.1129665486932245,phase1/outputs/phase1a_screening/add_a_small_earring/vae_conditioning/strong/start_00/best,strong,True,108.03618746064603,0.0,0.08489258879176151,0.0,0.019535191704445763,34.18364645123652,0.930260181427002,150,1.0,0.8779197931289673,0.0,4.896228313446045,0.5685629844665527,0.10032036823983831,vae_conditioning,0.012939870226123978,0.19785913748498601,0.025080092059959577,32.0134174740042,0.9024612307548523,2.72369647026062,phase1/outputs/phase1a_screening/add_a_small_earring/vae_conditioning/strong/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_a_small_earring/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_earring/vae_conditioning/strong/start_00/checkpoints/iter_150/perturbed_edited.png,add a small earring,add_a_small_earring,0,0.9
0.19530894022753553,0.09884983903575986,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_01/best,medium,True,123.28327409178019,0.0,0.09645910119177567,0.0,0.015002092775650393,36.476963062193136,0.9516503810882568,50,1.0,0.8739316463470459,0.0,2.889268398284912,0.3606923818588257,0.10081847172549084,unet_prediction,1172.1812359349717,0.19530894022753553,0.02520461793137271,31.970397630102152,0.9055095314979553,1.799454689025879,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_01/checkpoints/iter_050/flow.png,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_01/checkpoints/iter_050/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_beard/unet_prediction/medium/start_01/checkpoints/iter_050/perturbed_edited.png,add a small beard,add_a_small_beard,1,0.94
0.1948876288020572,0.10122849618562904,phase1/outputs/phase1a_screening/add_a_small_earring/edit_direction/strong/start_01/best,strong,True,80.15640009753406,0.0,0.09365913261642816,0.0,0.01940772887871553,34.24050566848266,0.9338974356651306,100,1.0,0.7982607483863831,0.0,3.348337173461914,0.5329199433326721,0.10156743789553255,edit_direction,3002032.7909041643,0.1948876288020572,0.025391859473883137,31.906109881953096,0.9066798090934753,2.3766345977783203,phase1/outputs/phase1a_screening/add_a_small_earring/edit_direction/strong/start_01/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_a_small_earring/edit_direction/strong/start_01/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_earring/edit_direction/strong/start_01/checkpoints/iter_100/perturbed_edited.png,add a small earring,add_a_small_earring,1,0.9
0.18778035783507746,0.08989812170189289,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/medium/start_01/best,medium,True,106.40541911311448,0.0,0.09788223613318457,0.0,0.015272071779148164,36.322040868276915,0.9570134282112122,100,1.0,0.8683521151542664,0.0,2.021428108215332,0.32119205594062805,0.10335133218505305,vae_conditioning,0.015483207772877795,0.18778035783507746,0.02583783304626326,31.754878246598647,0.9155709743499756,1.1748756170272827,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/medium/start_01/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/medium/start_01/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/medium/start_01/checkpoints/iter_100/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.94
0.1875124036210538,0.10167440270348814,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_02/best,strong,True,105.80709663592279,0.0,0.08583800091756567,0.0,0.013823469181009396,37.187659027663365,0.9612829685211182,150,1.0,0.8850784301757812,0.0,2.815062999725342,0.2801773250102997,0.10752028812346472,vae_conditioning,0.009680780387043772,0.1875124036210538,0.02688007203086618,31.41139143664565,0.9200078845024109,1.1979904174804688,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_02/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_02/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/make_the_person_smile_slightly/vae_conditioning/strong/start_02/checkpoints/iter_150/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,2,0.9
0.18460351077824244,0.08814440958646677,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/medium/start_01/best,medium,True,98.46769652888179,0.0,0.09645910119177567,0.0,0.015272071779148164,36.322040868276915,0.9570134282112122,100,1.0,0.8683521151542664,0.0,2.021428108215332,0.32119205594062805,0.09781575052052151,vae_conditioning,0.015483207772877795,0.18460351077824244,0.024453937630130377,32.23302399596175,0.913212239742279,1.1748756170272827,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/medium/start_01/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/medium/start_01/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_a_small_beard/vae_conditioning/medium/start_01/checkpoints/iter_100/perturbed_edited.png,add a small beard,add_a_small_beard,1,0.94
0.18046094183591893,0.11030529254814561,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/best,strong,True,82.95487732812762,0.0,0.07015564928777332,0.0,0.013358185835282288,37.485050380958775,0.953777551651001,100,1.0,0.9363059997558594,0.0,4.669997215270996,0.38924792408943176,0.10563249592451145,edit_direction,1929850.4290684687,0.18046094183591893,0.02640812398112786,31.56524899485655,0.9251715540885925,1.7079894542694092,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_100/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
